
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|  27k 9197B|   0     0 |   0     0 |2584  5179 |0.88 0.64 0.52| 274M 21.8M  157M 13.3G
  2   0  97   0   0   0|   0  3413B| 606B  617B|   0     0 |  79   255 |0.81 0.62 0.52| 277M 21.8M  157M 13.2G
  4   3  92   0   0   0|   0    13k|5088k 5093k|   0     0 |  10k   19k|0.91 0.65 0.53| 327M 21.8M  157M 13.2G
  2   4  93   0   0   0|   0  2731B|9702k 9703k|   0     0 |  20k   36k|0.83 0.64 0.52| 337M 21.8M  157M 13.2G
  2   4  94   0   0   0|   0    88k|  10M   10M|   0     0 |  20k   37k|0.77 0.63 0.52| 371M 21.8M  157M 13.2G
  2   4  94   0   0   0|   0    10k|9841k 9843k|   0     0 |  19k   36k|0.73 0.62 0.52| 381M 21.8M  157M 13.1G
  2   4  94   0   0   0|   0  2731B|9115k 9120k|   0     0 |  18k   34k|0.83 0.64 0.53| 392M 21.8M  157M 13.1G
  2   4  94   0   0   0|   0  2731B|9914k 9913k|   0     0 |  19k   35k|0.76 0.63 0.53| 392M 21.8M  157M 13.1G
  2   4  94   0   0   0|   0     0 |9896k 9896k|   0     0 |  18k   35k|0.70 0.62 0.52| 440M 21.8M  157M 13.1G
  2   4  94   0   0   0|   0  8192B|9834k 9836k|   0     0 |  19k   35k|0.65 0.61 0.52| 495M 21.9M  157M 13.0G
  2   4  94   0   0   0|   0  8192B|  10M   10M|   0     0 |  19k   36k|0.63 0.61 0.52| 495M 21.9M  157M 13.0G
  2   4  94   0   0   1|   0  2731B|9349k 9351k|   0     0 |  18k   34k|0.90 0.67 0.54| 495M 21.9M  157M 13.0G
 12   3  85   0   0   0|   0   163k|3592k 3593k|   0     0 |7315    14k|0.91 0.67 0.54| 561M 21.9M  158M 13.0G
  7   1  91   1   0   0|   0    16k|2662B 3218B|   0     0 | 312   872 |0.91 0.68 0.54| 232M 21.9M  159M 13.3G
  5   1  94   0   0   0|   0   167k|1750B 3669B|   0     0 | 306   792 |0.84 0.67 0.54| 277M 21.9M  158M 13.2G
  4   4  91   0   0   1|   0  3413B|5585k 5594k|   0     0 |  11k   21k|0.79 0.66 0.54| 328M 21.9M  158M 13.2G
  2   3  94   0   0   1|   0  8875B|7127k 7131k|   0     0 |  14k   27k|0.81 0.67 0.54| 328M 21.9M  158M 13.2G
  2   3  94   0   0   1|   0  4096B|5964k 5971k|   0     0 |  11k   23k|0.98 0.71 0.56| 329M 21.9M  158M 13.2G
  1   3  95   0   0   0|   0   163k|5647k 5656k|   0     0 |  11k   21k|0.91 0.69 0.55| 328M 21.9M  158M 13.2G
  2   3  95   0   0   0|   0  9557B|6021k 6026k|   0     0 |  11k   23k|0.83 0.68 0.55| 338M 21.9M  158M 13.2G
  1   3  95   0   0   0|   0  2731B|6176k 6179k|   0     0 |  11k   24k|0.94 0.71 0.56| 338M 21.9M  158M 13.2G
  1   3  95   0   0   0|   0   683B|6178k 6183k|   0     0 |  11k   23k|0.87 0.70 0.56| 340M 21.9M  158M 13.2G
  1   3  95   0   0   0|   0  6827B|6150k 6153k|   0     0 |  11k   23k|0.80 0.69 0.55| 354M 21.9M  158M 13.2G
  1   3  95   0   0   0|   0  2731B|6027k 6032k|   0     0 |  11k   23k|0.73 0.67 0.55| 362M 22.0M  158M 13.2G
  1   3  95   0   0   0|   0  2731B|6043k 6046k|   0     0 |  11k   23k|0.84 0.70 0.56| 385M 22.0M  158M 13.1G
 13   2  85   0   0   0|   0   165k| 681k  683k|   0     0 |1652  3471 |0.71 0.67 0.55| 211M 22.0M  159M 13.3G

------------------------------------------------------------------------
#client=16 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|  26k   10k|   0     0 |   0     0 |2796  5584 |0.97 0.73 0.57| 259M 22.0M  159M 13.3G
  2   0  97   0   0   0|   0    11k| 606B  617B|   0     0 |  80   265 |0.90 0.72 0.57| 261M 22.0M  159M 13.3G
  4   3  93   0   0   0|   0    27k|5535k 5533k|   0     0 |8185    15k|0.90 0.73 0.57| 306M 22.0M  159M 13.2G
  2   4  94   0   0   0|   0  2731B|  11M   11M|   0     0 |  16k   29k|0.91 0.73 0.57| 314M 22.0M  159M 13.2G
  2   3  94   0   0   0|   0  2731B|  10M   10M|   0     0 |  15k   28k|0.84 0.72 0.57| 312M 22.0M  159M 13.2G
  1   4  94   0   0   0|   0  2048B|  10M   10M|   0     0 |  16k   27k|0.71 0.69 0.56| 313M 22.0M  159M 13.2G
  2   3  95   0   0   0|   0  2048B|  10M   10M|   0     0 |  16k   27k|0.65 0.68 0.56| 311M 22.0M  159M 13.2G
  2   4  94   0   0   0|   0  5461B|  11M   11M|   0     0 |  16k   28k|0.60 0.67 0.56| 313M 22.0M  159M 13.2G
  1   3  95   0   0   0|   0  3413B|  11M   11M|   0     0 |  16k   29k|0.55 0.66 0.55| 312M 22.0M  159M 13.2G
  1   3  95   0   0   0|   0  2048B|  11M   11M|   0     0 |  16k   28k|0.51 0.65 0.55| 310M 22.1M  159M 13.2G
  2   4  94   0   0   0|   0  2048B|  11M   11M|   0     0 |  17k   29k|0.43 0.63 0.54| 308M 22.1M  159M 13.2G
  1   3  95   0   0   0|   0  2048B|  11M   11M|   0     0 |  18k   28k|0.39 0.62 0.54| 306M 22.1M  159M 13.2G
  7   2  91   0   0   0|   0    29k|4424k 4426k|   0     0 |7260    12k|0.44 0.62 0.54| 232M 22.1M  159M 13.3G
  8   1  91   0   0   0|   0    15k|1855B 1742B|   0     0 | 312   859 |0.49 0.63 0.55| 239M 22.1M  159M 13.3G
  4   1  96   0   0   0|   0    36k|3052B 2033B|   0     0 | 176   510 |0.45 0.62 0.54| 257M 22.1M  159M 13.3G
  4   2  93   0   0   0|   0  2731B|5307k 5307k|   0     0 |7599    13k|0.45 0.61 0.54| 288M 22.1M  159M 13.2G
  2   2  95   0   0   0|   0  2048B|5664k 5664k|   0     0 |7353    13k|0.42 0.60 0.54| 301M 22.1M  159M 13.2G
  1   2  97   0   0   0|   0  6827B|5598k 5598k|   0     0 |6863    14k|0.38 0.59 0.54| 301M 22.1M  159M 13.2G
  1   2  97   0   0   0|   0    28k|5797k 5797k|   0     0 |7499    14k|0.91 0.70 0.57| 301M 22.1M  159M 13.2G
  1   2  97   0   0   0|   0    11k|5510k 5509k|   0     0 |7668    13k|0.84 0.69 0.57| 301M 22.1M  159M 13.2G
  1   2  96   0   0   0|   0    12k|5809k 5809k|   0     0 |7848    14k|0.86 0.70 0.57| 307M 22.1M  159M 13.2G
  1   2  97   0   0   0|   0  2731B|5622k 5622k|   0     0 |7399    13k|0.79 0.69 0.57| 309M 22.1M  159M 13.2G
  1   2  96   0   0   0|   0  2048B|5512k 5512k|   0     0 |7296    13k|0.73 0.67 0.57| 319M 22.2M  159M 13.2G
  1   2  97   0   0   0|   0  2048B|5648k 5647k|   0     0 |7792    13k|1.31 0.80 0.61| 319M 22.2M  159M 13.2G
  1   2  97   0   0   0|   0  6144B|5459k 5459k|   0     0 |6968    13k|1.20 0.78 0.60| 333M 22.2M  159M 13.2G
  8   1  90   0   0   0|   0    42k| 486k  486k|   0     0 | 915  2017 |1.10 0.77 0.60| 221M 22.2M  159M 13.3G

------------------------------------------------------------------------
#client=16 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|  26k   10k|   0     0 |   0     0 |2940  5821 |1.08 0.78 0.61| 261M 22.2M  159M 13.3G
  2   0  96   1   0   0|   0    42k| 818B  778B|   0     0 | 100   325 |1.07 0.78 0.61| 263M 22.2M  159M 13.3G
  4   3  92   0   0   0|   0  3413B|6128k 6128k|   0     0 |  12k   22k|0.98 0.77 0.60| 306M 22.2M  159M 13.2G
  3   5  91   0   0   0|   0  2048B|  12M   12M|   0     0 |  23k   43k|0.91 0.76 0.60| 314M 22.2M  159M 13.2G
  2   5  92   0   0   1|   0  2048B|  12M   12M|   0     0 |  24k   45k|0.83 0.75 0.60| 311M 22.2M  159M 13.2G
  2   5  92   0   0   1|   0  6144B|  12M   12M|   0     0 |  23k   43k|0.78 0.74 0.60| 312M 22.2M  159M 13.2G
  2   4  93   0   0   0|   0    11k|  12M   12M|   0     0 |  23k   43k|0.80 0.74 0.60| 316M 22.2M  159M 13.2G
  2   4  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  24k   45k|0.89 0.76 0.61| 318M 22.2M  159M 13.2G
  2   5  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  24k   45k|1.06 0.80 0.62| 317M 22.3M  159M 13.2G
  2   4  93   0   0   0|   0  2048B|  12M   12M|   0     0 |  24k   45k|1.06 0.80 0.62| 328M 22.3M  159M 13.2G
  2   5  93   0   0   1|   0  6144B|  12M   12M|   0     0 |  23k   43k|0.89 0.78 0.62| 325M 22.3M  159M 13.2G
  2   5  93   0   0   0|   0  2731B|  11M   11M|   0     0 |  23k   43k|0.90 0.78 0.62| 333M 22.3M  159M 13.2G
  8   3  89   0   0   0|   0    54k|4269k 4269k|   0     0 |8484    16k|0.91 0.78 0.62| 237M 22.3M  160M 13.3G
  8   1  91   0   0   0|   0    73k|3924B 2553B|   0     0 | 344   926 |0.84 0.77 0.62| 242M 22.3M  160M 13.3G
  3   0  96   0   0   0|   0    61k|1092B 1562B|   0     0 | 187   566 |0.77 0.76 0.61| 261M 22.3M  160M 13.3G
  4   3  92   0   0   0|   0  3413B|5092k 5092k|   0     0 |9381    18k|0.65 0.73 0.61| 288M 22.3M  160M 13.2G
  2   3  95   0   0   0|   0  2048B|5865k 5866k|   0     0 |  11k   20k|0.76 0.75 0.62| 305M 22.3M  160M 13.2G
  1   3  95   0   0   0|   0  2048B|5563k 5561k|   0     0 |9624    19k|0.70 0.74 0.61| 305M 22.3M  160M 13.2G
  1   3  96   0   0   0|   0  5461B|5711k 5711k|   0     0 |  10k   19k|0.64 0.73 0.61| 304M 22.3M  160M 13.2G
  2   3  95   0   0   0|   0    13k|5753k 5754k|   0     0 |9839    20k|0.59 0.72 0.60| 312M 22.3M  160M 13.2G
  1   3  96   0   0   0|   0  2048B|5806k 5806k|   0     0 |9753    20k|0.62 0.72 0.61| 312M 22.3M  160M 13.2G
  1   3  95   0   0   0|   0  2048B|5974k 5974k|   0     0 |  10k   21k|0.53 0.70 0.60| 312M 22.4M  160M 13.2G
  1   3  96   0   0   0|   0  2048B|5903k 5902k|   0     0 |  10k   20k|0.48 0.69 0.60| 312M 22.4M  160M 13.2G
  1   3  96   0   0   0|   0  5461B|5819k 5819k|   0     0 |  11k   20k|0.61 0.71 0.60| 311M 22.4M  160M 13.2G
  1   3  96   0   0   0|   0  2731B|5710k 5710k|   0     0 |  10k   19k|0.56 0.70 0.60| 312M 22.4M  160M 13.2G
  9   2  88   1   0   0|   0    67k| 469k  469k|   0     0 |1157  2490 |0.51 0.68 0.60| 218M 22.4M  160M 13.3G

------------------------------------------------------------------------
#client=16 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|  25k   10k|   0     0 |   0     0 |3160  6232 |0.51 0.68 0.60| 268M 22.4M  160M 13.3G
  2   0  97   0   0   0|   0    55k| 606B  617B|   0     0 |  84   273 |0.51 0.67 0.60| 270M 22.4M  160M 13.3G
  4   4  92   0   0   1|   0  3413B|6306k 6305k|   0     0 |  12k   23k|0.63 0.69 0.60| 320M 22.4M  160M 13.2G
  3   5  92   0   0   0|   0    14k|  11M   11M|   0     0 |  22k   42k|0.58 0.68 0.60| 318M 22.4M  160M 13.2G
  2   5  93   0   0   0|   0    55k|  11M   11M|   0     0 |  22k   43k|0.53 0.67 0.60| 318M 22.4M  160M 13.2G
  2   5  92   0   0   1|   0    10k|  11M   11M|   0     0 |  22k   43k|0.49 0.66 0.59| 321M 22.4M  160M 13.2G
  2   5  92   0   0   0|   0  2731B|  11M   11M|   0     0 |  22k   41k|0.57 0.67 0.60| 329M 22.4M  160M 13.2G
  2   5  92   0   0   1|   0  2048B|  12M   12M|   0     0 |  23k   44k|1.00 0.76 0.63| 330M 22.4M  160M 13.2G
  2   5  93   0   0   0|   0  2048B|  11M   11M|   0     0 |  21k   40k|1.00 0.76 0.63| 330M 22.5M  160M 13.2G
  2   5  92   0   0   0|   0  6827B|  11M   11M|   0     0 |  22k   42k|0.92 0.75 0.63| 337M 22.5M  160M 13.2G
  2   5  93   0   0   0|   0  6827B|  11M   11M|   0     0 |  22k   42k|0.85 0.74 0.62| 332M 22.5M  160M 13.2G
  2   5  93   0   0   0|   0  2048B|  11M   11M|   0     0 |  21k   40k|0.72 0.71 0.62| 344M 22.5M  160M 13.2G
  9   3  88   0   0   0|   0    89k|4720k 4721k|   0     0 |9418    18k|0.74 0.72 0.62| 377M 22.5M  160M 13.1G
  7   1  92   0   0   0|   0   113k|2267B 2487B|   0     0 | 266   792 |0.68 0.71 0.62| 229M 22.5M  161M 13.3G
  5   1  94   0   0   0|   0   101k|1301B 2248B|   0     0 | 274   746 |0.63 0.69 0.61| 270M 22.5M  160M 13.3G
  4   3  92   0   0   0|   0  3413B|4822k 4824k|   0     0 |8610    17k|0.74 0.72 0.62| 310M 22.5M  160M 13.2G
  2   3  95   0   0   0|   0  2048B|5763k 5762k|   0     0 |  10k   21k|0.62 0.69 0.61| 310M 22.5M  160M 13.2G
  2   3  94   0   0   0|   0  2048B|5886k 5886k|   0     0 |  11k   21k|0.65 0.70 0.62| 310M 22.5M  160M 13.2G
  1   3  95   0   0   0|   0  5461B|5811k 5811k|   0     0 |  11k   21k|0.60 0.69 0.61| 319M 22.5M  160M 13.2G
  1   3  95   0   0   0|   0    13k|5828k 5828k|   0     0 |  11k   21k|0.55 0.67 0.61| 319M 22.5M  160M 13.2G
  2   3  95   0   0   0|   0  2048B|5839k 5838k|   0     0 |  11k   21k|0.99 0.76 0.64| 319M 22.6M  160M 13.2G
  1   3  95   0   0   0|   0  2731B|5689k 5690k|   0     0 |  10k   21k|0.84 0.74 0.63| 320M 22.6M  160M 13.2G
  1   3  95   0   0   0|   0  2048B|5961k 5961k|   0     0 |  11k   21k|0.77 0.72 0.63| 323M 22.6M  160M 13.2G
  1   3  95   0   0   0|   0  5461B|5810k 5810k|   0     0 |  10k   21k|1.03 0.78 0.65| 323M 22.6M  160M 13.2G
  1   3  95   0   0   0|   0  2731B|5948k 5948k|   0     0 |  11k   21k|1.11 0.80 0.65| 339M 22.6M  160M 13.2G
 10   2  88   0   0   0|   0   103k| 952k  952k|   0     0 |1998  4156 |1.02 0.79 0.65| 204M 22.6M  161M 13.3G

------------------------------------------------------------------------
#client=16 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|  24k   10k|   0     0 |   0     0 |3362  6621 |1.02 0.80 0.65| 278M 22.6M  161M 13.2G
  2   0  97   0   0   0|   0  3413B| 606B  449B|   0     0 |  75   243 |0.94 0.78 0.65| 280M 22.6M  161M 13.2G
  4   4  92   0   0   0|   0  2731B|5322k 5327k|   0     0 |  10k   19k|1.26 0.85 0.67| 333M 22.6M  161M 13.2G
  3   5  92   0   0   0|   0    17k|  12M   12M|   0     0 |  24k   45k|1.40 0.89 0.69| 342M 22.6M  161M 13.2G
  2   5  92   0   0   0|   0    91k|  12M   12M|   0     0 |  23k   44k|1.53 0.93 0.70| 387M 22.6M  161M 13.1G
  2   5  92   0   0   1|   0    12k|  12M   12M|   0     0 |  24k   44k|1.29 0.89 0.69| 398M 22.6M  161M 13.1G
  2   4  93   0   0   1|   0  2731B|  11M   11M|   0     0 |  23k   42k|1.35 0.91 0.70| 397M 22.7M  161M 13.1G
  2   5  92   0   0   1|   0  2048B|  11M   11M|   0     0 |  22k   42k|1.48 0.95 0.71| 450M 22.7M  161M 13.1G
  2   5  93   0   0   0|   0  8875B|  11M   11M|   0     0 |  23k   42k|1.44 0.95 0.71| 498M 22.7M  161M 13.0G
  2   5  93   0   0   1|   0  7509B|  10M   10M|   0     0 |  21k   39k|1.33 0.93 0.71| 499M 22.7M  161M 13.0G
  2   5  93   0   0   0|   0  6827B|  11M   11M|   0     0 |  23k   43k|1.12 0.90 0.70| 499M 22.7M  161M 13.0G
  2   5  92   0   0   1|   0  2731B|  11M   11M|   0     0 |  23k   43k|1.19 0.92 0.71| 501M 22.7M  161M 13.0G
  8   3  89   0   0   0|   0  4096B|4830k 4831k|   0     0 |9793    18k|1.18 0.92 0.71| 523M 22.7M  161M 13.0G
 11   2  87   0   0   0|   0   355k|2705B 3325B|   0     0 | 279   799 |1.16 0.92 0.71| 220M 22.7M  163M 13.3G
  6   1  94   0   0   0|   0   175k|1750B 3669B|   0     0 | 393   958 |1.07 0.91 0.71| 277M 22.7M  162M 13.2G
  4   4  92   0   0   0|   0  2731B|4537k 4544k|   0     0 |8446    17k|0.99 0.89 0.71| 341M 22.7M  162M 13.2G
  1   3  95   0   0   0|   0  2048B|5944k 5949k|   0     0 |  11k   22k|0.91 0.88 0.70| 347M 22.7M  162M 13.2G
  2   3  94   0   0   0|   0  2048B|5892k 5899k|   0     0 |  11k   22k|0.83 0.86 0.70| 354M 22.7M  162M 13.2G
  1   3  95   0   0   0|   0  7509B|6021k 6027k|   0     0 |  11k   22k|0.77 0.85 0.70| 361M 22.7M  162M 13.2G
  1   3  95   0   0   0|   0    15k|5895k 5900k|   0     0 |  11k   21k|0.87 0.87 0.70| 382M 22.8M  162M 13.1G
  1   3  95   0   0   0|   0  2731B|5872k 5878k|   0     0 |  11k   22k|0.73 0.84 0.70| 382M 22.8M  162M 13.1G
  1   3  95   0   0   0|   0  2048B|6000k 6006k|   0     0 |  11k   22k|0.67 0.83 0.69| 383M 22.8M  162M 13.1G
  1   3  95   0   0   0|   0  2731B|5896k 5902k|   0     0 |  11k   22k|0.86 0.86 0.70| 382M 22.8M  162M 13.1G
  1   3  95   0   0   0|   0  4096B|5807k 5813k|   0     0 |  11k   21k|0.79 0.85 0.70| 382M 22.8M  162M 13.1G
  1   3  95   0   0   1|   0  2731B|5687k 5693k|   0     0 |  10k   21k|0.73 0.83 0.70| 394M 22.8M  162M 13.1G
 13   2  84   0   0   0|   0   179k|1393k 1396k|   0     0 |2891  5916 |0.70 0.82 0.69| 205M 22.8M  163M 13.3G

------------------------------------------------------------------------
#client=20 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|  24k   11k|   0     0 |   0     0 |3564  7002 |0.74 0.83 0.70| 257M 22.8M  163M 13.3G
  2   0  98   0   0   0|   0  3413B|2615B 1226B|   0     0 |  66   230 |0.68 0.81 0.69| 264M 22.8M  163M 13.3G
  4   3  93   0   0   0|   0  2731B|5911k 5911k|   0     0 |8025    15k|0.63 0.80 0.69| 301M 22.8M  163M 13.2G
  2   4  94   0   0   0|   0  2048B|  11M   11M|   0     0 |  15k   28k|0.58 0.79 0.69| 307M 22.8M  163M 13.2G
  2   3  95   0   0   0|   0    18k|  12M   12M|   0     0 |  15k   28k|0.56 0.78 0.68| 307M 22.8M  163M 13.2G
  2   3  94   0   0   0|   0  4096B|  11M   11M|   0     0 |  14k   27k|0.52 0.76 0.68| 307M 22.9M  163M 13.2G
  2   3  95   0   0   0|   0  2048B|  11M   11M|   0     0 |  16k   27k|0.56 0.77 0.68| 307M 22.9M  163M 13.2G
  1   3  95   0   0   0|   0  2048B|  11M   11M|   0     0 |  14k   27k|0.51 0.76 0.68| 306M 22.9M  163M 13.2G
  1   3  95   0   0   0|   0  2048B|  11M   11M|   0     0 |  16k   27k|0.47 0.74 0.67| 306M 22.9M  163M 13.2G
  2   3  95   0   0   0|   0  9557B|  11M   11M|   0     0 |  15k   25k|0.40 0.72 0.67| 304M 22.9M  163M 13.2G
  2   3  94   0   0   0|   0  2731B|  10M   10M|   0     0 |  14k   25k|0.61 0.76 0.68| 302M 22.9M  163M 13.2G
  1   3  95   0   0   0|   0  2731B|  11M   11M|   0     0 |  16k   25k|0.56 0.74 0.68| 300M 22.9M  163M 13.2G
  7   2  91   0   0   0|   0    29k|4771k 4771k|   0     0 |7313    12k|0.51 0.73 0.67| 219M 22.9M  163M 13.3G
  7   1  92   0   0   0|   0    18k|3864B 2506B|   0     0 | 283   819 |0.55 0.74 0.67| 231M 22.9M  163M 13.3G
  5   1  94   0   0   0|   0    85k| 972B 1223B|   0     0 | 281   694 |0.61 0.74 0.68| 259M 22.9M  163M 13.3G
  3   2  95   0   0   0|   0  9557B|4206k 4206k|   0     0 |5452  8585 |0.56 0.73 0.67| 276M 22.9M  163M 13.2G
  1   2  97   0   0   0|   0  6827B|4907k 4907k|   0     0 |5746  9365 |0.52 0.72 0.67| 290M 22.9M  163M 13.2G
  1   2  97   0   0   0|   0  6827B|4854k 4854k|   0     0 |5757  9874 |0.48 0.71 0.67| 302M 22.9M  163M 13.2G
  1   2  97   0   0   0|   0  6144B|5084k 5083k|   0     0 |6201    10k|0.44 0.69 0.66| 302M 23.0M  163M 13.2G
  1   2  97   0   0   0|   0    11k|5088k 5088k|   0     0 |6361    10k|0.59 0.72 0.67| 302M 23.0M  163M 13.2G
  1   2  98   0   0   0|   0  2731B|4894k 4894k|   0     0 |5782  9462 |0.54 0.71 0.67| 302M 23.0M  163M 13.2G
  1   2  97   0   0   0|   0  2731B|4963k 4963k|   0     0 |5995    10k|0.50 0.70 0.66| 308M 23.0M  163M 13.2G
  1   2  97   0   0   0|   0  2048B|4889k 4888k|   0     0 |6141  9678 |0.94 0.79 0.69| 321M 23.0M  163M 13.2G
  1   2  97   0   0   0|   0  2048B|5054k 5054k|   0     0 |6238    10k|0.87 0.77 0.69| 321M 23.0M  163M 13.2G
  1   2  97   0   0   0|   0  5461B|5029k 5029k|   0     0 |6140    10k|0.73 0.75 0.68| 321M 23.0M  163M 13.2G
  8   1  91   0   0   0|   0    45k| 707k  708k|   0     0 |1132  2227 |0.75 0.75 0.68| 204M 23.0M  163M 13.3G

------------------------------------------------------------------------
#client=20 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  97   0   0   0|  23k   11k|   0     0 |   0     0 |3658  7148 |0.72 0.74 0.68| 260M 23.0M  163M 13.3G
  2   0  97   0   0   0|   0    12k| 617B  635B|   0     0 |  82   261 |0.66 0.73 0.68| 262M 23.0M  163M 13.3G
  4   4  92   0   0   0|   0  4096B|6365k 6363k|   0     0 |  12k   21k|0.61 0.72 0.67| 307M 23.1M  163M 13.2G
  3   5  91   0   0   1|   0  2048B|  12M   12M|   0     0 |  22k   40k|0.56 0.70 0.67| 314M 23.1M  163M 13.2G
  2   5  93   0   0   0|   0  2048B|  12M   12M|   0     0 |  24k   42k|0.55 0.70 0.67| 313M 23.1M  163M 13.2G
  2   5  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  23k   39k|0.50 0.69 0.66| 314M 23.1M  163M 13.2G
  2   4  93   0   0   1|   0    10k|  12M   12M|   0     0 |  22k   39k|0.46 0.67 0.66| 318M 23.1M  163M 13.2G
  2   5  92   0   0   1|   0  4779B|  12M   12M|   0     0 |  23k   40k|0.42 0.66 0.65| 318M 23.1M  163M 13.2G
  2   5  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  22k   40k|0.47 0.67 0.66| 318M 23.1M  163M 13.2G
  2   5  93   0   0   0|   0  2048B|  12M   12M|   0     0 |  24k   42k|0.40 0.65 0.65| 324M 23.1M  163M 13.2G
  2   5  92   0   0   1|   0  2048B|  12M   12M|   0     0 |  23k   41k|0.53 0.67 0.66| 333M 23.1M  163M 13.2G
  2   5  92   0   0   1|   0  6144B|  12M   12M|   0     0 |  23k   41k|0.56 0.68 0.66| 332M 23.1M  163M 13.2G
  9   3  88   0   0   0|   0    51k|5284k 5284k|   0     0 |  10k   18k|0.52 0.66 0.65| 230M 23.1M  163M 13.3G
  8   1  91   0   0   0|   0    16k|1855B 1729B|   0     0 | 302   841 |0.64 0.69 0.66| 236M 23.1M  164M 13.3G
  4   1  95   0   0   0|   0   116k|1092B 1562B|   0     0 | 216   614 |0.69 0.70 0.66| 261M 23.1M  163M 13.3G
  4   3  93   0   0   0|   0  3413B|4919k 4919k|   0     0 |8092    15k|0.63 0.68 0.66| 286M 23.2M  163M 13.2G
  2   3  95   0   0   0|   0  2048B|5798k 5797k|   0     0 |9341    17k|0.58 0.67 0.66| 303M 23.2M  163M 13.2G
  1   3  96   0   0   0|   0  2048B|5843k 5844k|   0     0 |8992    17k|0.53 0.66 0.65| 304M 23.2M  163M 13.2G
  1   3  96   0   0   0|   0  2048B|5728k 5728k|   0     0 |9046    17k|0.57 0.67 0.65| 304M 23.2M  163M 13.2G
  1   2  96   0   0   0|   0    17k|5727k 5728k|   0     0 |9559    17k|0.48 0.65 0.65| 311M 23.2M  163M 13.2G
  1   2  96   0   0   0|   0  2731B|5923k 5924k|   0     0 |9949    18k|0.52 0.65 0.65| 311M 23.2M  163M 13.2G
  1   3  96   0   0   0|   0  2048B|5863k 5862k|   0     0 |9893    17k|0.56 0.66 0.65| 311M 23.2M  163M 13.2G
  1   3  96   0   0   0|   0  2048B|5827k 5827k|   0     0 |9657    17k|0.52 0.65 0.65| 325M 23.2M  163M 13.2G
  1   2  96   0   0   0|   0  2048B|5530k 5530k|   0     0 |8974    16k|0.48 0.64 0.64| 325M 23.2M  163M 13.2G
  1   2  96   0   0   0|   0  6144B|5615k 5615k|   0     0 |9055    16k|0.48 0.63 0.64| 337M 23.2M  163M 13.2G
  9   2  89   0   0   0|   0    65k| 870k  869k|   0     0 |1774  3437 |0.52 0.64 0.64| 209M 23.2M  164M 13.3G

------------------------------------------------------------------------
#client=20 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
