
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  5   6  87   0   0   1|   0  4779B|  12M  787k|   0     0 |  18  3477 |0.10 0.09 0.08| 192M 23.7M  131M 1319M
  5   7  86   0   0   2|   0  2731B|  12M  798k|   0     0 |  18  3611 |0.10 0.09 0.08| 192M 23.7M  131M 1319M
  2   3  94   0   0   1|   0  2048B|4107k  272k|   0     0 |  18  1128 |0.08 0.08 0.08| 192M 23.7M  131M 1319M
  1   0  99   1   0   0|   0  2048B|3169B 1401B|   0     0 |  18    60 |0.07 0.08 0.08| 192M 23.7M  131M 1319M
  1   1  98   1   0   0|   0  4779B|  11k  109k|   0     0 |  18   140 |0.07 0.08 0.08| 192M 23.7M  131M 1319M
  3   7  89   0   0   1|   0  2048B| 863k   11M|   0     0 |  18  3584 |0.06 0.08 0.08| 192M 23.7M  131M 1319M
  3   7  89   0   0   1|   0  3413B| 880k   12M|   0     0 |  18  3373 |0.06 0.08 0.08| 192M 23.7M  131M 1319M
  3   8  88   0   0   1|   0  2048B| 886k   12M|   0     0 |  18  3719 |0.13 0.09 0.08| 193M 23.7M  131M 1319M
  3   7  89   0   0   1|   0  2048B| 902k   12M|   0     0 |  18  3808 |0.44 0.16 0.10| 192M 23.8M  131M 1319M
  4   7  87   1   0   1|   0  2731B| 862k   11M|   0     0 |  18  3313 |0.48 0.17 0.11| 192M 23.8M  131M 1319M
  3   6  91   0   0   1|   0  2731B| 900k   12M|   0     0 |  18  3883 |0.44 0.17 0.11| 192M 23.8M  131M 1319M
  2   7  88   3   0   1|   0  2048B| 912k   12M|   0     0 |  18  3594 |0.41 0.17 0.11| 192M 23.8M  131M 1319M
  3   7  88   1   0   1|   0  4096B| 881k   11M|   0     0 |  18  3426 |0.35 0.16 0.11| 192M 23.8M  131M 1319M
  3   6  90   0   0   1|   0  2048B| 899k   12M|   0     0 |  18  3511 |0.32 0.16 0.10| 192M 23.8M  131M 1319M
  3  10  85   0   0   2|   0  2048B| 885k   12M|   0     0 |  18  3610 |0.29 0.15 0.10| 192M 23.8M  131M 1319M
  1   2  96   0   0   1|   0  4096B| 277k 3675k|   0     0 |  18  1183 |0.27 0.15 0.10| 192M 23.8M  131M 1319M

------------------------------------------------------------------------
#client=24 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  90   2   0   1|  34k  165k|   0     0 |   0     0 |  19  1405 |0.29 0.16 0.11| 192M 23.8M  131M 1319M
  1   1  99   0   0   0|   0  4096B|  12k 2114B|   0     0 |  18    55 |0.27 0.16 0.10| 192M 23.8M  131M 1319M
  5   8  85   0   0   1|   0  2731B|  11M  721k|   0     0 |  18  3195 |0.24 0.15 0.10| 193M 23.8M  131M 1318M
  4   7  87   0   0   2|   0  2731B|  12M  780k|   0     0 |  18  3288 |0.21 0.15 0.10| 193M 23.8M  131M 1319M
  6   7  86   0   0   1|   0  2731B|  12M  782k|   0     0 |  18  3260 |0.19 0.15 0.10| 193M 23.8M  131M 1319M
  5   6  89   0   0   1|   0  4096B|  12M  786k|   0     0 |  18  3440 |0.17 0.14 0.10| 193M 23.9M  131M 1319M
  5   6  88   0   0   1|   0  2048B|  12M  792k|   0     0 |  18  3477 |0.16 0.14 0.10| 193M 23.9M  131M 1319M
  5   6  87   0   0   2|   0  2731B|  12M  787k|   0     0 |  18  3225 |0.15 0.14 0.10| 193M 23.9M  131M 1319M
  5   8  85   0   0   2|   0  3413B|  12M  777k|   0     0 |  18  3251 |0.12 0.13 0.10| 193M 23.9M  131M 1319M
  4   7  87   0   0   1|   0  2048B|  12M  781k|   0     0 |  18  3278 |0.11 0.13 0.09| 193M 23.9M  131M 1318M
  6   6  87   0   0   1|   0  2048B|  12M  782k|   0     0 |  18  3033 |0.10 0.13 0.09| 193M 23.9M  131M 1318M
  4   6  89   0   0   1|   0  2731B|  12M  782k|   0     0 |  18  3536 |0.10 0.13 0.09| 193M 23.9M  131M 1319M
  2   3  95   0   0   1|   0  2048B|3787k  252k|   0     0 |  18  1119 |0.25 0.16 0.10| 193M 23.9M  131M 1318M
  0   1  99   0   0   0|   0  3413B|4052B 2041B|   0     0 |  18    79 |0.21 0.15 0.10| 192M 23.9M  131M 1319M
  1   1  98   0   0   0|   0  2048B|  19k  221k|   0     0 |  18   199 |0.19 0.15 0.10| 192M 23.9M  131M 1319M
  3   8  88   0   0   1|   0  2048B| 845k   11M|   0     0 |  18  3382 |0.26 0.16 0.10| 192M 23.9M  131M 1319M
  3   6  89   0   0   1|   0  6827B| 884k   12M|   0     0 |  18  3702 |0.24 0.16 0.10| 192M 23.9M  131M 1319M
  3   6  90   0   0   1|   0  4779B| 879k   11M|   0     0 |  18  3689 |0.22 0.16 0.10| 192M 23.9M  131M 1319M
  3   8  88   0   0   1|   0  2048B| 890k   12M|   0     0 |  18  3682 |0.26 0.17 0.11| 192M 24.0M  131M 1319M
  3   6  90   0   0   1|   0  5461B| 873k   11M|   0     0 |  18  3237 |0.24 0.17 0.11| 192M 24.0M  131M 1319M
  3   7  89   0   0   1|   0  2048B| 891k   12M|   0     0 |  18  3581 |0.22 0.16 0.10| 192M 24.0M  131M 1319M
  2   7  89   0   0   1|   0  2731B| 884k   12M|   0     0 |  18  3788 |0.20 0.16 0.10| 193M 24.0M  131M 1318M
  2   6  91   0   0   1|   0  3413B| 886k   12M|   0     0 |  18  3546 |0.18 0.16 0.10| 193M 24.0M  131M 1318M
  2   8  89   0   0   1|   0  4096B| 873k   11M|   0     0 |  18  3687 |0.16 0.15 0.10| 193M 24.0M  131M 1318M
  3   7  88   0   0   1|   0  2731B| 890k   12M|   0     0 |  18  3709 |0.14 0.15 0.10| 193M 24.0M  131M 1318M
  2   3  95   0   0   0|   0  2731B| 266k 3522k|   0     0 |  18  1196 |0.13 0.14 0.10| 193M 24.0M  131M 1318M

------------------------------------------------------------------------
#client=24 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  90   2   0   1|  33k  160k|   0     0 |   0     0 |  19  1445 |0.18 0.15 0.10| 192M 24.0M  131M 1318M
  1   1  99   0   0   0|   0  3413B|2405B  974B|   0     0 |  18    42 |0.17 0.15 0.10| 193M 24.0M  131M 1318M
  4   5  87   3   0   1|   0  4779B|8882k  586k|   0     0 |  18  2641 |0.15 0.15 0.10| 193M 24.0M  131M 1318M
  5   7  87   1   0   1|   0  2731B|  10M  689k|   0     0 |  18  3153 |0.14 0.15 0.10| 193M 24.1M  131M 1318M
  4   6  89   0   0   1|   0  2731B|  10M  660k|   0     0 |  18  2631 |0.12 0.14 0.10| 193M 24.1M  131M 1318M
  5   8  86   0   0   1|   0  2731B|  11M  713k|   0     0 |  18  3212 |0.11 0.14 0.10| 193M 24.1M  131M 1318M
  5   6  87   0   0   2|   0  2048B|  10M  683k|   0     0 |  18  3153 |0.10 0.14 0.10| 193M 24.1M  131M 1318M
  5   7  85   0   0   2|   0  2048B|  11M  757k|   0     0 |  18  3361 |0.09 0.13 0.09| 193M 24.1M  131M 1318M
  5   6  86   0   0   2|   0  3413B|  12M  786k|   0     0 |  18  3313 |0.08 0.13 0.09| 193M 24.1M  131M 1318M
  5   6  88   0   0   1|   0  2731B|  12M  790k|   0     0 |  18  3624 |0.07 0.13 0.09| 193M 24.1M  131M 1318M
  5   8  85   0   0   2|   0  3413B|  12M  789k|   0     0 |  18  3496 |0.15 0.14 0.10| 193M 24.1M  131M 1318M
  5   7  86   1   0   2|   0  2048B|  12M  782k|   0     0 |  18  3288 |0.13 0.14 0.10| 193M 24.1M  131M 1318M
  3   4  93   0   0   1|   0  2048B|4053k  268k|   0     0 |  18  1091 |0.12 0.14 0.09| 193M 24.1M  131M 1318M
  1   0  98   1   0   0|   0  2731B|5314B 2626B|   0     0 |  18    49 |0.11 0.13 0.09| 193M 24.1M  131M 1318M
  1   1  98   0   0   0|   0  2731B|5392B 2553B|   0     0 |  18   105 |0.10 0.13 0.09| 193M 24.1M  131M 1318M
  3   6  89   0   0   2|   0  2731B| 693k 9143k|   0     0 |  18  3025 |0.09 0.13 0.09| 193M 24.1M  131M 1318M
  3   6  89   0   0   1|   0  3413B| 870k   11M|   0     0 |  18  3763 |0.08 0.12 0.09| 193M 24.2M  131M 1318M
  3   7  87   0   0   1|   0  2048B| 897k   12M|   0     0 |  18  3666 |0.07 0.12 0.09| 193M 24.2M  131M 1318M
  3   7  87   0   0   2|   0  2048B| 889k   12M|   0     0 |  18  3810 |0.07 0.12 0.09| 193M 24.2M  131M 1318M
  2   6  90   0   0   1|   0  2731B| 896k   12M|   0     0 |  18  3850 |0.06 0.11 0.09| 193M 24.2M  131M 1318M
  2   7  89   0   0   1|   0  2731B| 903k   12M|   0     0 |  18  4072 |0.05 0.11 0.09| 193M 24.2M  131M 1318M
  2   6  89   0   0   2|   0  5461B| 908k   12M|   0     0 |  18  4075 |0.13 0.13 0.09| 193M 24.2M  131M 1318M
  2   8  88   1   0   1|   0  2048B| 895k   12M|   0     0 |  18  3736 |0.12 0.13 0.09| 193M 24.2M  131M 1318M
  3   7  89   0   0   2|   0  2048B| 904k   12M|   0     0 |  18  3944 |0.11 0.12 0.09| 193M 24.2M  131M 1318M
  3   6  89   0   0   1|   0  3413B| 887k   12M|   0     0 |  18  3925 |0.17 0.14 0.10| 193M 24.2M  131M 1318M
  1   3  95   1   0   1|   0  2048B| 429k 5706k|   0     0 |  18  1871 |0.16 0.13 0.09| 193M 24.2M  131M 1318M

------------------------------------------------------------------------
#client=28 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  90   2   0   1|  32k  155k|   0     0 |   0     0 |  19  1484 |0.20 0.14 0.10| 193M 24.2M  131M 1318M
  0   1  99   0   0   0|   0  3413B| 156k   11k|   0     0 |  18   116 |0.19 0.14 0.10| 193M 24.2M  131M 1318M
  4   5  90   0   0   1|   0  2731B|8021k  530k|   0     0 |  18  1839 |0.17 0.14 0.10| 193M 24.3M  131M 1318M
  3   4  92   0   0   1|   0  2048B|8245k  544k|   0     0 |  18  1591 |0.16 0.14 0.09| 193M 24.3M  131M 1318M
  3   4  91   0   0   1|   0  7509B|8300k  548k|   0     0 |  18  1740 |0.13 0.13 0.09| 193M 24.3M  131M 1318M
  4   5  91   0   0   0|   0  3413B|8265k  545k|   0     0 |  18  1703 |0.12 0.13 0.09| 193M 24.3M  131M 1318M
  4   4  91   0   0   1|   0  2048B|8357k  551k|   0     0 |  18  1748 |0.11 0.13 0.09| 193M 24.3M  131M 1318M
  4   5  89   0   0   1|   0  2731B|8249k  545k|   0     0 |  18  1706 |0.10 0.12 0.09| 193M 24.3M  131M 1318M
  4   5  91   1   0   1|   0  2048B|8305k  548k|   0     0 |  18  1701 |0.09 0.12 0.09| 193M 24.3M  131M 1318M
  4   4  90   1   0   1|   0  2048B|8254k  545k|   0     0 |  18  1702 |0.08 0.12 0.09| 193M 24.3M  131M 1318M
  3   6  88   2   0   1|   0  5461B|8305k  548k|   0     0 |  18  1686 |0.07 0.11 0.09| 193M 24.3M  131M 1318M
  4   4  92   0   0   1|   0  2731B|8348k  551k|   0     0 |  18  1728 |0.07 0.11 0.09| 193M 24.3M  131M 1318M
  2   2  96   0   0   0|   0  2048B|2443k  162k|   0     0 |  18   504 |0.06 0.11 0.09| 193M 24.3M  131M 1317M
  1   0  98   1   0   0|   0  2731B|2427B  985B|   0     0 |  18    42 |0.06 0.11 0.09| 193M 24.3M  131M 1318M
  1   0  99   0   0   0|   0  2048B|2779B 1172B|   0     0 |  18    50 |0.05 0.10 0.09| 193M 24.3M  131M 1318M
  2   5  91   0   0   1|   0  2731B| 583k 7793k|   0     0 |  18  1849 |0.04 0.10 0.09| 193M 24.4M  131M 1318M
  2   5  91   0   0   1|   0  2731B| 627k 8364k|   0     0 |  18  1782 |0.04 0.10 0.08| 193M 24.4M  131M 1318M
  2   6  90   0   0   1|   0  2731B| 613k 8186k|   0     0 |  18  1771 |0.04 0.10 0.08| 193M 24.4M  131M 1318M
  2   4  92   0   0   1|   0  3413B| 621k 8285k|   0     0 |  18  1709 |0.03 0.10 0.08| 193M 24.4M  131M 1318M
  2   5  92   0   0   0|   0  2048B| 620k 8270k|   0     0 |  18  1881 |0.03 0.09 0.08| 193M 24.4M  131M 1318M
  2   5  92   0   0   1|   0  2048B| 621k 8300k|   0     0 |  18  1664 |0.02 0.09 0.08| 193M 24.4M  131M 1318M
  2   4  93   1   0   1|   0  2731B| 623k 8318k|   0     0 |  18  1698 |0.02 0.09 0.08| 193M 24.4M  131M 1318M
  2   5  92   0   0   1|   0  2731B| 623k 8324k|   0     0 |  18  1846 |0.02 0.09 0.08| 193M 24.4M  131M 1318M
  2   4  93   0   0   1|   0  4096B| 619k 8275k|   0     0 |  18  1672 |0.02 0.08 0.08| 193M 24.4M  131M 1318M
  2   4  92   0   0   1|   0  2048B| 626k 8356k|   0     0 |  18  1686 |0.02 0.08 0.08| 193M 24.4M  131M 1318M
  1   1  97   1   0   0|   0  2048B| 242k 3201k|   0     0 |  18   740 |0.01 0.08 0.08| 193M 24.4M  131M 1318M

------------------------------------------------------------------------
#client=28 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  90   2   0   1|  31k  150k|   0     0 |   0     0 |  19  1480 |0.16 0.11 0.09| 193M 24.4M  131M 1318M
  1   1  98   1   0   0|   0  3413B|2535B 1247B|   0     0 |  18    49 |0.15 0.11 0.09| 193M 24.4M  131M 1318M
  4   6  89   1   0   1|   0  5461B|  10M  665k|   0     0 |  18  2994 |0.13 0.11 0.09| 193M 24.5M  131M 1318M
  5   9  84   0   0   2|   0  2048B|  13M  889k|   0     0 |  18  3133 |0.12 0.10 0.09| 193M 24.5M  131M 1318M
  6   8  84   0   0   2|   0  4779B|  13M  903k|   0     0 |  18  3833 |0.19 0.12 0.09| 193M 24.5M  131M 1317M
  6   8  84   0   0   2|   0  4779B|  13M  904k|   0     0 |  18  3594 |0.16 0.11 0.09| 193M 24.5M  131M 1317M
  6   7  84   0   0   2|   0  5461B|  14M  915k|   0     0 |  18  3354 |0.15 0.11 0.09| 193M 24.5M  131M 1318M
  6   9  83   1   0   1|   0  2731B|  13M  891k|   0     0 |  18  3294 |0.14 0.11 0.09| 193M 24.5M  131M 1318M
  7   8  84   0   0   1|   0  2731B|  13M  908k|   0     0 |  18  3562 |0.13 0.11 0.09| 193M 24.5M  131M 1317M
  7   9  82   1   0   1|   0  2048B|  13M  893k|   0     0 |  18  3542 |0.20 0.12 0.10| 193M 24.5M  131M 1317M
  7   8  84   0   0   2|   0  2731B|  13M  898k|   0     0 |  18  3356 |0.17 0.12 0.09| 193M 24.5M  131M 1317M
  6   7  85   0   0   2|   0  2048B|  13M  906k|   0     0 |  18  3424 |0.15 0.12 0.09| 193M 24.5M  131M 1317M
  3   4  91   1   0   1|   0  4096B|6877k  454k|   0     0 |  18  1995 |0.14 0.11 0.09| 193M 24.5M  131M 1317M
  0   1  99   0   0   0|   0  2048B|1907B  839B|   0     0 |  18    33 |0.13 0.11 0.09| 193M 24.5M  131M 1317M
  1   1  98   1   0   0|   0  2731B|3152B 1369B|   0     0 |  18    64 |0.12 0.11 0.09| 193M 24.6M  131M 1317M
  3   5  91   0   0   1|   0  2731B| 794k   10M|   0     0 |  18  3296 |0.11 0.11 0.09| 193M 24.6M  131M 1317M
  2   6  91   0   0   1|   0  2048B| 911k   12M|   0     0 |  18  3294 |0.09 0.10 0.09| 193M 24.6M  131M 1317M
  2   6  91   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  3124 |0.08 0.10 0.09| 193M 24.6M  131M 1317M
  3   6  91   0   0   1|   0  3413B| 915k   12M|   0     0 |  18  3101 |0.08 0.10 0.09| 193M 24.6M  131M 1317M
  2   7  87   3   0   1|   0  7509B| 914k   12M|   0     0 |  19  3333 |0.07 0.10 0.09| 197M 24.6M  131M 1313M
  2   7  89   0   0   1|   0  3413B| 913k   12M|   0     0 |  18  3008 |0.06 0.10 0.09| 193M 24.6M  131M 1317M
  2   6  91   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  3062 |0.05 0.09 0.09| 193M 24.6M  131M 1317M
  3   7  88   0   0   1|   0  2731B| 913k   12M|   0     0 |  18  3111 |0.05 0.09 0.08| 193M 24.6M  131M 1317M
  3   8  88   0   0   1|   0  2731B| 914k   12M|   0     0 |  18  3351 |0.13 0.11 0.09| 193M 24.6M  131M 1317M
  2   7  89   1   0   1|   0  9557B| 913k   12M|   0     0 |  18  3100 |0.12 0.10 0.09| 193M 24.6M  131M 1317M
  2   3  94   0   0   0|   0  2048B| 422k 5613k|   0     0 |  18  1358 |0.11 0.10 0.09| 193M 24.6M  131M 1317M

------------------------------------------------------------------------
#client=28 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  90   2   0   1|  30k  146k|   0     0 |   0     0 |  19  1512 |0.16 0.11 0.09| 193M 24.7M  131M 1318M
  1   1  98   0   0   0|   0  3413B|1273B  713B|   0     0 |  18    47 |0.15 0.11 0.09| 193M 24.7M  131M 1317M
  6   7  86   0   0   1|   0  6144B|  12M  829k|   0     0 |  18  3733 |0.13 0.11 0.09| 193M 24.7M  131M 1317M
  6   8  84   0   0   3|   0  2048B|  14M  918k|   0     0 |  18  3804 |0.12 0.11 0.09| 193M 24.7M  131M 1317M
  7   7  84   0   0   2|   0  3413B|  14M  912k|   0     0 |  18  4071 |0.11 0.10 0.09| 193M 24.7M  131M 1317M
  5   8  85   0   0   1|   0  7509B|  13M  898k|   0     0 |  18  3850 |0.10 0.10 0.09| 193M 24.7M  131M 1317M
  7   8  83   0   0   2|   0  4096B|  13M  889k|   0     0 |  18  3458 |0.09 0.10 0.09| 193M 24.7M  131M 1317M
  5   8  84   0   0   2|   0  2731B|  14M  916k|   0     0 |  18  3739 |0.08 0.10 0.09| 193M 24.7M  131M 1317M
  6   8  83   0   0   2|   0  2048B|  13M  895k|   0     0 |  18  3642 |0.07 0.09 0.09| 193M 24.7M  131M 1317M
  6   9  84   0   0   1|   0  5461B|  13M  904k|   0     0 |  18  3935 |0.06 0.09 0.09| 193M 24.7M  131M 1317M
  5   9  84   0   0   1|   0  2048B|  13M  910k|   0     0 |  18  3559 |0.06 0.09 0.09| 193M 24.7M  131M 1317M
  5   8  85   1   0   1|   0  2731B|  14M  918k|   0     0 |  18  4178 |0.13 0.10 0.09| 193M 24.7M  131M 1317M
  2   2  95   0   0   0|   0  3413B|4845k  322k|   0     0 |  18  1500 |0.11 0.10 0.09| 193M 24.7M  131M 1317M
  1   0  99   0   0   0|   0  2048B|2405B  974B|   0     0 |  18    35 |0.10 0.10 0.09| 193M 24.8M  131M 1317M
  0   0  99   1   0   0|   0  2048B|2696B 1277B|   0     0 |  18    73 |0.09 0.10 0.09| 193M 24.8M  131M 1317M
  3   5  91   0   0   1|   0  3413B| 737k 9822k|   0     0 |  18  3418 |0.09 0.10 0.09| 193M 24.8M  131M 1317M
  3   6  89   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  3393 |0.08 0.09 0.09| 193M 24.8M  131M 1317M
  2   8  88   0   0   2|   0  2731B| 913k   12M|   0     0 |  18  3388 |0.21 0.12 0.10| 193M 24.8M  131M 1317M
  3   7  88   1   0   1|   0  2731B| 913k   12M|   0     0 |  18  3433 |0.20 0.12 0.10| 193M 24.8M  131M 1317M
  2   5  91   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  3352 |0.18 0.12 0.10| 193M 24.8M  131M 1317M
  3   6  90   0   0   1|   0  2731B| 914k   12M|   0     0 |  18  3270 |0.17 0.12 0.10| 193M 24.8M  131M 1317M
  3   7  89   0   0   1|   0  3413B| 914k   12M|   0     0 |  18  3340 |0.15 0.11 0.09| 193M 24.8M  131M 1317M
  3   6  89   1   0   2|   0  2048B| 913k   12M|   0     0 |  18  3303 |0.28 0.14 0.10| 193M 24.8M  131M 1317M
  2   7  90   0   0   1|   0  3413B| 913k   12M|   0     0 |  18  3251 |0.25 0.14 0.10| 193M 24.8M  131M 1317M
  3   7  86   3   0   1|   0  2048B| 912k   12M|   0     0 |  18  3372 |0.23 0.14 0.10| 193M 24.8M  131M 1317M
  1   3  94   0   0   1|   0  2048B| 463k 6168k|   0     0 |  18  1679 |0.21 0.14 0.10| 193M 24.8M  131M 1317M

------------------------------------------------------------------------
#client=28 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   2   0   1|  29k  142k|   0     0 |   0     0 |  19  1548 |0.25 0.14 0.10| 193M 24.9M  131M 1317M
  1   0  97   1   0   0|   0  4779B| 192k   14k|   0     0 |  19   168 |0.23 0.14 0.10| 193M 24.9M  131M 1317M
  5   7  86   0   0   2|   0  2048B|  13M  879k|   0     0 |  18  4029 |0.19 0.14 0.10| 193M 24.9M  131M 1317M
  6   7  83   0   0   3|   0  2731B|  14M  918k|   0     0 |  18  3815 |0.18 0.14 0.10| 193M 24.9M  131M 1317M
  4   6  88   0   0   1|   0  2731B|  14M  921k|   0     0 |  18  4507 |0.16 0.13 0.10| 193M 24.9M  131M 1317M
  5   6  87   0   0   2|   0  2048B|  13M  906k|   0     0 |  18  3910 |0.15 0.13 0.10| 193M 24.9M  131M 1317M
  6   8  84   0   0   2|   0  4779B|  13M  906k|   0     0 |  18  3418 |0.14 0.13 0.10| 193M 24.9M  131M 1317M
  5   7  84   0   0   3|   0  2731B|  13M  911k|   0     0 |  18  3611 |0.19 0.14 0.10| 193M 24.9M  131M 1317M
  6   9  83   0   0   2|   0  2048B|  13M  907k|   0     0 |  18  3736 |0.18 0.14 0.10| 193M 24.9M  131M 1317M
  6   7  86   0   0   1|   0  2731B|  13M  907k|   0     0 |  18  3861 |0.16 0.14 0.10| 193M 24.9M  131M 1317M
  5   6  88   0   0   1|   0  2048B|  13M  907k|   0     0 |  18  4023 |0.23 0.15 0.10| 193M 24.9M  131M 1317M
  5   8  85   0   0   2|   0  2731B|  14M  915k|   0     0 |  18  3740 |0.21 0.15 0.10| 193M 24.9M  131M 1317M
  2   3  94   1   0   1|   0  2731B|4056k  270k|   0     0 |  18  1214 |0.18 0.14 0.10| 193M 25.0M  131M 1317M
  1   1  98   0   0   0|   0  4779B|4189B 2066B|   0     0 |  18   124 |0.16 0.14 0.10| 193M 25.0M  131M 1317M
  1   1  97   1   0   0|   0  6827B|  92k 1138k|   0     0 |  18   524 |0.15 0.14 0.10| 193M 25.0M  131M 1317M
  3   7  89   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  3736 |0.14 0.13 0.10| 193M 25.0M  131M 1317M
  2   6  89   1   0   1|   0  2048B| 914k   12M|   0     0 |  18  3423 |0.13 0.13 0.10| 193M 25.0M  131M 1317M
  3   6  89   1   0   2|   0  4779B| 912k   12M|   0     0 |  18  3347 |0.11 0.13 0.09| 193M 25.0M  131M 1317M
  3   6  90   0   0   1|   0  2048B| 919k   12M|   0     0 |  18  3598 |0.10 0.12 0.09| 193M 25.0M  131M 1317M
  2   6  90   1   0   1|   0  2731B| 915k   12M|   0     0 |  18  3355 |0.09 0.12 0.09| 193M 25.0M  131M 1317M
  2   7  89   1   0   1|   0  3413B| 918k   12M|   0     0 |  18  3499 |0.08 0.12 0.09| 193M 25.0M  131M 1317M
  2   7  89   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  3326 |0.08 0.12 0.09| 193M 25.0M  131M 1317M
  2   6  89   1   0   2|   0  2731B| 912k   12M|   0     0 |  18  3252 |0.14 0.13 0.10| 193M 25.0M  131M 1317M
  3   7  88   0   0   1|   0  2731B| 912k   12M|   0     0 |  18  3144 |0.13 0.13 0.09| 193M 25.0M  131M 1317M
  2   8  89   1   0   2|   0  2048B| 916k   12M|   0     0 |  18  3287 |0.12 0.13 0.09| 193M 25.1M  131M 1317M
  2   2  96   1   0   0|   0  3413B| 201k 2612k|   0     0 |  18   766 |0.11 0.12 0.09| 193M 25.1M  131M 1317M

------------------------------------------------------------------------
#client=32 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   2   0   1|  28k  138k|   0     0 |   0     0 |  19  1583 |0.09 0.12 0.09| 193M 25.1M  131M 1317M
  1   0  99   0   0   0|   0  4096B|  77k 5799B|   0     0 |  18    83 |0.08 0.11 0.09| 193M 25.1M  131M 1317M
  3   6  89   0   0   1|   0  3413B|8170k  539k|   0     0 |  18  1738 |0.07 0.11 0.09| 193M 25.1M  131M 1317M
  3   5  91   0   0   1|   0  3413B|8265k  546k|   0     0 |  18  1703 |0.06 0.11 0.09| 193M 25.1M  131M 1317M
  3   5  91   0   0   1|   0  2731B|8282k  547k|   0     0 |  18  1612 |0.14 0.12 0.09| 193M 25.1M  131M 1317M
  5   5  87   3   0   1|   0  2048B|8252k  544k|   0     0 |  18  1556 |0.13 0.12 0.09| 193M 25.1M  131M 1317M
  3   5  91   0   0   1|   0  2731B|8241k  544k|   0     0 |  18  1578 |0.12 0.12 0.09| 193M 25.1M  131M 1317M
  4   4  91   0   0   1|   0  3413B|8302k  548k|   0     0 |  18  1660 |0.11 0.12 0.09| 193M 25.1M  131M 1317M
  4   5  90   0   0   1|   0  2731B|8279k  546k|   0     0 |  18  1563 |0.09 0.11 0.09| 193M 25.1M  131M 1317M
  3   5  90   0   0   1|   0  3413B|8282k  547k|   0     0 |  18  1620 |0.08 0.11 0.09| 193M 25.1M  131M 1317M
  4   4  91   0   0   1|   0  2048B|8277k  546k|   0     0 |  18  1548 |0.08 0.11 0.09| 193M 25.2M  131M 1317M
  4   6  89   0   0   1|   0  2731B|8226k  543k|   0     0 |  18  1531 |0.07 0.11 0.09| 193M 25.2M  131M 1317M
